city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
Kolkata,morning,6.0,185,8,4.9,1043.4030698440947,0.91,0.94,0.0,1.0,20.80906383446589,MEDIUM,synthetic
Mumbai,evening,9.2,187,45,4.7,1173.567949045092,0.056751341391759205,0.07818453449013064,0.0,1.0,0.214088448486692,LOW,synthetic
Kolkata,morning,9.5,195,35,5.0,1354.9047879219222,0.6821975907855924,0.13457038629539853,0.49442215463640404,6.0,22.3839102215263,MEDIUM,synthetic
Bangalore,evening,7.4,170,48,4.9,1409.2631793184687,0.0,0.0,0.0,0.0,1.5447574048405879,LOW,synthetic
Ahmedabad,afternoon,8.5,170,46,5.0,1175.2672916973327,0.008211858533282147,0.8673331299979772,0.94,4.0,2.808412950330822,LOW,synthetic
Mumbai,afternoon,6.0,178,31,4.4,1353.4145967137638,0.05262262060388832,0.94,0.4268052536891386,1.0,36.8,HIGH,synthetic
Kolkata,afternoon,7.3,192,46,4.5,1309.8651542936104,0.13728923309918628,0.0,0.07208825786240279,0.0,5.413600971320643,LOW,synthetic
Pune,full_day,6.7,185,48,4.9,1422.4823189736976,0.09429543976409668,0.07021756646976665,0.03898579411250634,0.0,4.743305186297816,LOW,synthetic
Mumbai,full_day,7.7,170,30,5.0,1627.7647472867202,0.8911272401685788,0.705100956079993,0.9059917006825615,4.0,14.682992718411748,LOW,synthetic
Kolkata,evening,7.2,170,36,4.6,1359.5503314006205,0.5049379159814649,0.5699176327575557,0.94,2.0,35.14172835349901,HIGH,synthetic
Mumbai,afternoon,8.1,192,36,4.9,1092.1403780958904,0.91,0.0,0.94,1.0,15.456895922513857,LOW,synthetic
Delhi,full_day,9.4,187,27,5.0,1297.591895922058,0.08919095828374417,0.04300434342544178,0.025794482401954723,0.0,0.0,LOW,synthetic
Hyderabad,morning,6.9,188,34,4.6,1315.8601886996025,0.0,0.7141312852509527,0.4117175183125613,1.0,26.3393842359225,MEDIUM,synthetic
Mumbai,evening,6.4,201,35,4.6,1699.4177473910465,0.01311881138025846,0.008529002057165756,0.03524888325423817,0.0,2.8779269384162687,LOW,synthetic
Chennai,evening,7.3,170,48,4.4,1158.3884196922922,0.5488972469473925,0.34766529315508243,0.17026526469412046,0.0,8.782132423829552,LOW,synthetic
Bangalore,afternoon,8.2,193,29,4.9,1457.3296440101929,0.0,0.31103386862433374,0.0,0.0,0.06309782921915179,LOW,synthetic
Kolkata,afternoon,7.7,170,29,4.7,1294.4856718559008,0.6275432621345088,0.3377889154982762,0.8903891268330719,1.0,17.405650692602006,LOW,synthetic
Hyderabad,morning,6.4,200,8,4.9,1730.9673988224345,0.91,0.3506175139327044,0.28907735431174764,1.0,36.8,HIGH,synthetic
Pune,afternoon,6.7,197,48,4.7,1485.0016560646106,0.8774854902972853,0.7422642160574084,0.16152862493646575,5.0,36.8,HIGH,synthetic
Mumbai,afternoon,6.5,170,31,4.8,1230.8503871870798,0.5120400211153731,0.6354076038052924,0.0,0.0,4.9963037517266855,LOW,synthetic
Hyderabad,full_day,8.1,190,21,4.4,1284.1192476373424,0.023946531184026395,0.0,0.0,3.0,0.7352896516187302,LOW,synthetic
Pune,evening,7.3,191,40,4.8,1254.8439978533715,0.05430358029345028,0.01243680189168892,0.9096817569333366,1.0,28.079695662403605,MEDIUM,synthetic
Hyderabad,morning,6.5,190,8,4.9,1058.2076456426128,0.91,0.2967680924267,0.34218456752198734,5.0,36.8,HIGH,synthetic
Bangalore,morning,7.7,184,48,5.0,1247.5273779535908,0.07238118215214139,0.0,0.08420490908182156,1.0,36.8,HIGH,synthetic
Ahmedabad,evening,7.8,197,27,4.7,1396.9974288722738,0.9005365562879519,0.5709343458622204,0.40876982756489944,1.0,20.57070541866083,MEDIUM,synthetic
Ahmedabad,morning,6.7,195,29,4.9,1453.9543029702133,0.7264542141572358,0.94,0.94,1.0,13.558607692333464,LOW,synthetic
Bangalore,evening,6.8,179,19,4.9,1042.5301700914886,0.0,0.049454083914899506,0.4919300968570298,2.0,0.0,LOW,synthetic
Pune,full_day,8.4,171,34,4.7,1561.1249297170118,0.06704383329940769,0.050421025576217623,0.0,0.0,16.73326371532648,LOW,synthetic
Ahmedabad,full_day,8.2,186,16,4.5,1389.6144258216789,0.005007406678250174,0.28879877833971473,0.062119341869453115,0.0,26.268947297046637,MEDIUM,synthetic
Ahmedabad,full_day,7.4,184,46,4.9,1320.4644092610029,0.016038435475852167,0.4300337193193821,0.5229382156917196,5.0,34.28974318091611,HIGH,synthetic
Ahmedabad,morning,6.9,200,8,4.6,1612.3852827614924,0.7246849302490472,0.94,0.3171910040517951,1.0,25.43181279806475,MEDIUM,synthetic
Bangalore,afternoon,6.8,170,48,4.6,1710.64796136678,0.38809722549114956,0.6220490968293574,0.94,1.0,30.75112891320418,HIGH,synthetic
Hyderabad,evening,6.8,177,36,5.0,1091.891701534624,0.09061550596302215,0.04111368337947093,0.006864156548561555,0.0,0.0,LOW,synthetic
Bangalore,evening,7.3,189,48,4.9,1845.7413030448843,0.91,0.0,0.7640234904037189,0.0,6.2802556491074295,LOW,synthetic
Delhi,evening,7.0,175,34,4.9,1274.24905211845,0.6991429518188201,0.047009824322558014,0.0,0.0,31.673041232865902,HIGH,synthetic
Hyderabad,afternoon,6.9,178,8,4.9,1200.546623014269,0.7161971517165653,0.9382451258967412,0.5287246813491927,1.0,22.029475069232173,MEDIUM,synthetic
Kolkata,full_day,8.3,182,23,4.8,1856.6036286781139,0.6188165740490429,0.33114981549030714,0.4410348744475571,0.0,20.937535985695646,MEDIUM,synthetic
Mumbai,afternoon,6.3,170,28,4.5,1234.0102634758887,0.13980326670227938,0.0,0.08926228809272439,0.0,3.0668095472676162,LOW,synthetic
Mumbai,afternoon,7.1,188,41,4.4,1639.1157772722547,0.08123093890699551,0.0,0.0,3.0,1.7278758119462068,LOW,synthetic
Hyderabad,evening,6.8,170,24,5.0,1254.0796851864395,0.5253800785003,0.6001781603468672,0.4771971075763344,2.0,18.23774482532034,LOW,synthetic
Pune,morning,6.3,170,31,4.5,1743.9675768733,0.91,0.8272050245259861,0.33041895185707265,3.0,30.723600925893628,HIGH,synthetic
Hyderabad,morning,8.9,205,13,4.6,1284.5669065241136,0.04511382283604099,0.09109096072005853,0.061941216280431824,0.0,2.8387606957973355,LOW,synthetic
Kolkata,morning,6.9,179,27,4.8,1169.2028003504645,0.6978502310805353,0.9315554115509854,0.10646775451175367,2.0,26.973490721627822,MEDIUM,synthetic
Mumbai,full_day,7.0,193,41,5.0,1512.7437010779631,0.05971949923092585,0.10024389096683306,0.0,0.0,0.7625839236095011,LOW,synthetic
Pune,morning,8.0,173,27,4.8,1608.7943828367331,0.3224782641257031,0.5196630897815984,0.6159037021331168,2.0,21.089719497863577,MEDIUM,synthetic
Ahmedabad,evening,6.4,185,36,4.7,1375.859518875231,0.0691446582583675,0.6846957184438262,0.5622228845366085,1.0,15.660425929266234,LOW,synthetic
Kolkata,morning,8.7,179,41,4.4,1368.059978236364,0.4891913282253899,0.4809452768143002,0.5090535915711426,1.0,16.574448214447592,LOW,synthetic
Ahmedabad,morning,9.5,183,41,4.7,1265.9640460682806,0.91,0.94,0.5123761008282984,4.0,18.42505016739711,LOW,synthetic
Mumbai,evening,6.4,177,8,4.8,1249.005500758294,0.5558650118797939,0.5456849985574489,0.48917655666529025,1.0,16.14823363819047,LOW,synthetic
Kolkata,morning,7.3,170,25,5.0,1329.5674677736392,0.7111836921706431,0.94,0.7676684675843548,1.0,36.38486969813468,HIGH,synthetic
Mumbai,morning,9.5,174,38,4.6,1454.9159259684816,0.06080425531629571,0.0,0.0,0.0,0.0,LOW,synthetic
Delhi,afternoon,7.5,180,26,4.4,1038.0,0.6294353714244486,0.6907330996157415,0.5443487126629372,3.0,26.734647453259043,MEDIUM,synthetic
Mumbai,evening,8.6,170,38,4.4,1468.6292689447828,0.8276698126836395,0.30563341500747626,0.0,3.0,20.108277228280894,MEDIUM,synthetic
Pune,evening,7.8,170,22,4.7,1335.3497804445333,0.10449501275079354,0.94,0.03733677836007563,0.0,24.334604863706993,MEDIUM,synthetic
Kolkata,evening,8.8,174,47,4.8,1674.738764156312,0.7880847128513031,0.0,0.047023025671315555,0.0,13.253642126398063,LOW,synthetic
Chennai,full_day,7.9,170,26,4.6,1133.219419684707,0.035965765127998386,0.48185317871522126,0.03766757951239237,0.0,22.165063215034245,MEDIUM,synthetic
Hyderabad,afternoon,6.6,178,22,4.7,1244.023053793107,0.7267938927311692,0.94,0.5479906329935217,1.0,20.580251602968318,MEDIUM,synthetic
Pune,morning,7.7,179,18,4.8,1038.0,0.13674056188198047,0.0,0.4601637547714377,4.0,36.8,HIGH,synthetic
Hyderabad,full_day,7.3,170,19,4.7,1143.1367547431191,0.5282020683126607,0.94,0.2918107301138558,3.0,21.74674544687641,MEDIUM,synthetic
Delhi,afternoon,7.1,177,39,4.7,1038.0,0.6622171956872026,0.779109029096666,0.5402557446391422,2.0,29.79114577626716,MEDIUM,synthetic
Kolkata,full_day,7.4,172,48,5.0,1694.0437151939468,0.91,0.0,0.94,2.0,0.0,LOW,synthetic
Pune,evening,6.7,176,47,4.9,1424.6765112130117,0.7988811486566292,0.8401539811613715,0.4753038299133206,5.0,34.56868142402458,HIGH,synthetic
Bangalore,full_day,8.1,173,33,4.9,1527.9429570647217,0.0437831848543995,0.02517989281723583,0.024244850209428598,0.0,3.1514314481276573,LOW,synthetic
Pune,morning,8.4,170,48,4.7,1744.6128625282697,0.4041073665997406,0.6466952807206111,0.8159939665817302,1.0,12.765222328636437,LOW,synthetic
Mumbai,evening,7.7,191,18,4.8,1436.9280659341625,0.0,0.0,0.0,0.0,31.622435525878416,HIGH,synthetic
Hyderabad,evening,6.9,188,27,4.6,1277.4128214771833,0.013771503569471828,0.024328483978664963,0.0,0.0,2.5375209481410077,LOW,synthetic
Bangalore,morning,6.0,182,19,4.8,1286.6491413552476,0.91,0.9055801718888736,0.7433284640655159,1.0,36.8,HIGH,synthetic
Kolkata,afternoon,7.3,170,17,4.8,1328.5222168310586,0.4592637473227069,0.8880062579695015,0.163057071603605,1.0,34.648773925758974,HIGH,synthetic
Mumbai,full_day,9.5,170,46,4.5,1540.4775337640638,0.0,0.0,0.04011705617330571,0.0,3.2456224745793434,LOW,synthetic
Kolkata,full_day,9.5,174,48,4.5,1766.3531162021118,0.0,0.0,0.03067461193213788,0.0,3.083410703093908,LOW,synthetic
Kolkata,evening,6.8,192,27,4.5,1428.1175301913781,0.0,0.6585160984345474,0.0,0.0,0.0,LOW,synthetic
Pune,afternoon,6.9,179,16,4.8,1427.0643558272393,0.8570616474185861,0.6108379151621426,0.4251027883935839,2.0,19.484831495087956,LOW,synthetic
Bangalore,morning,9.2,175,29,4.9,1302.4952848683886,0.03906340353929859,0.04104642112887851,0.94,0.0,36.8,HIGH,synthetic
Delhi,afternoon,6.9,205,48,4.8,1677.2930498127312,0.5614640494633629,0.6985553169863465,0.343289470030848,1.0,24.148447650037987,MEDIUM,synthetic
Kolkata,morning,7.4,176,39,5.0,1176.109997663014,0.0,0.026223315755121743,0.0,0.0,3.1167352769751644,LOW,synthetic
Chennai,full_day,8.7,170,30,5.0,1798.3920732063903,0.07154230298426582,0.03345730116524294,0.0,0.0,0.5895708492984174,LOW,synthetic
Mumbai,morning,7.5,170,8,4.6,1766.7934736210132,0.8868848584082304,0.4022829556307085,0.5373036228114942,1.0,36.8,HIGH,synthetic
Bangalore,afternoon,6.9,183,47,5.0,1385.1174320932519,0.04589157755487174,0.05115098816070988,0.02726383178593083,0.0,4.601209763825047,LOW,synthetic
Kolkata,full_day,7.9,194,11,4.9,1128.58753287791,0.491993881159745,0.7723511489773589,0.2878722304040321,0.0,28.07828952069316,MEDIUM,synthetic
Kolkata,morning,8.4,170,32,4.7,1383.7770578268144,0.91,0.7386577183614151,0.006260928829180723,2.0,32.31910100073119,HIGH,synthetic
Ahmedabad,evening,6.0,197,38,4.6,1360.4608286532675,0.11662216916114329,0.3357395159428013,0.2527919707035527,1.0,30.969391541118082,HIGH,synthetic
Bangalore,afternoon,7.2,170,33,4.7,1389.7423534309387,0.03974159266946777,0.0,0.0,0.0,0.4108421442236261,LOW,synthetic
Pune,evening,6.4,182,8,4.8,1435.2221391833177,0.91,0.8906709970064935,0.9003712084569968,1.0,36.8,HIGH,synthetic
Hyderabad,morning,6.3,184,43,4.8,1401.2992061514615,0.8674181822912231,0.7243260857896727,0.1184431620662168,1.0,36.423426368621946,HIGH,synthetic
Bangalore,evening,7.5,172,27,4.8,1612.9719640733176,0.07406654805962341,0.1060547869011788,0.0259951266931388,0.0,0.0,LOW,synthetic
Ahmedabad,afternoon,6.8,183,19,5.0,1340.719560105786,0.4155870010146497,0.35271287053708983,0.18746971453623285,0.0,25.34605239853287,MEDIUM,synthetic
Delhi,evening,9.5,170,42,4.7,1572.5241939070906,0.05400030803111696,0.0,0.09994203445636951,2.0,2.905224703613573,LOW,synthetic
Mumbai,evening,8.2,175,48,4.4,1221.2053541748364,0.01582004887727949,0.10065953918529746,0.0,0.0,4.317171798036034,LOW,synthetic
Bangalore,evening,9.1,170,43,4.7,1298.5400061210748,0.10510912501697262,0.0,0.5276096858248082,0.0,0.0,LOW,synthetic
Mumbai,morning,7.4,179,15,5.0,1517.5413496987496,0.47076381341646434,0.802191110871904,0.09790221179131481,3.0,33.71543882145581,HIGH,synthetic
Chennai,evening,7.0,176,16,4.6,1056.542173402829,0.5901221784020901,0.7280601729936285,0.6159088960730272,4.0,36.8,HIGH,synthetic
Pune,evening,7.6,170,32,4.4,1310.666435321697,0.12785659096944646,0.7957627050730938,0.17401836239055835,5.0,35.99333851390689,HIGH,synthetic
Hyderabad,evening,8.5,170,34,4.8,1267.9192258299756,0.91,0.317587867262838,0.7098981675846633,2.0,17.274169207219003,LOW,synthetic
Ahmedabad,morning,6.4,180,11,4.8,1244.0547278532076,0.91,0.25770991247153324,0.635204480226616,2.0,25.57376603371107,MEDIUM,synthetic
Delhi,morning,6.7,182,48,4.7,1341.8735194698456,0.33923894420862094,0.5626029371876093,0.11205842486566608,1.0,15.616396790471232,LOW,synthetic
Kolkata,evening,6.0,170,35,4.8,1645.4708841531428,0.8467286051504677,0.815807041311347,0.4143397329798783,1.0,11.996228150904221,LOW,synthetic
Pune,morning,6.9,175,27,4.9,1611.6091949694396,0.9003844588914011,0.0,0.09460671098877467,0.0,0.0,LOW,synthetic
Ahmedabad,evening,6.4,183,18,5.0,1425.1825179333725,0.91,0.94,0.4035122943526998,1.0,9.334667603632486,LOW,synthetic
Pune,morning,6.0,170,48,4.8,1625.2070376057484,0.5345422401764349,0.3047151592990536,0.020352706908125295,1.0,29.97861553254874,MEDIUM,synthetic
Kolkata,evening,7.9,173,35,4.8,1038.0,0.8768559191054439,0.0,0.0,0.0,5.666874061686498,LOW,synthetic
Chennai,full_day,8.5,182,35,4.9,1384.702130633901,0.0,0.033654726256279646,0.0,2.0,1.9077568385262322,LOW,synthetic
Delhi,full_day,7.3,205,48,4.7,1330.4067060957216,0.05347648589146941,0.0,0.0,0.0,1.4980576513667152,LOW,synthetic
Pune,afternoon,7.8,170,8,5.0,1810.6308127179993,0.91,0.9001403815015081,0.3119554476978415,1.0,27.921523501376694,MEDIUM,synthetic
Hyderabad,evening,6.4,170,23,4.7,1188.7891697350667,0.6595799174344086,0.7072326376131131,0.5006965476656287,7.0,30.954889838783537,HIGH,synthetic
Mumbai,full_day,6.7,173,42,5.0,1368.6990170628142,0.0,0.02439269387495285,0.0,0.0,0.0,LOW,synthetic
Bangalore,morning,8.7,171,32,5.0,1826.1112163139233,0.91,0.39448671178696093,0.5089860324798287,1.0,12.71898806898963,LOW,synthetic
Hyderabad,afternoon,7.8,188,23,4.7,1038.0,0.6670081795031022,0.8601153714696398,0.748990507810364,6.0,4.3799225273071745,LOW,synthetic
Hyderabad,morning,6.4,170,25,4.9,1038.0,0.542922932224346,0.5020385134119513,0.3661520681628757,0.0,30.30141418976263,HIGH,synthetic
Hyderabad,morning,8.4,200,48,4.4,1066.024988931044,0.5136724663414763,0.6720131732861861,0.7813605804862938,0.0,15.329904730694487,LOW,synthetic
Mumbai,full_day,8.2,205,22,4.6,1621.0224946747044,0.0,0.0,0.0,0.0,4.765328826077766,LOW,synthetic
Pune,morning,7.5,182,32,4.8,1582.672039444854,0.23490055870424842,0.1546875648410747,0.09700210200483877,1.0,20.41404947065189,MEDIUM,synthetic
Ahmedabad,morning,9.5,181,29,4.4,1464.3788153740916,0.8399555418737891,0.6820591516744111,0.5341439111084056,1.0,31.29838498073051,HIGH,synthetic
Pune,afternoon,7.4,183,48,4.8,1129.9892313807586,0.8431442611906934,0.5904037089967159,0.7749935026814384,1.0,36.8,HIGH,synthetic
Pune,morning,6.1,177,45,4.9,1161.31728588809,0.0,0.3325047016533698,0.6148959939300069,3.0,22.83347377010912,MEDIUM,synthetic
Pune,full_day,7.8,181,48,4.5,1886.0,0.0,0.5830678583656245,0.0,0.0,0.0,LOW,synthetic
Hyderabad,afternoon,6.0,170,48,4.9,1307.0790551979383,0.8948724969908343,0.7165364574130788,0.17303553911100883,1.0,26.750602019880024,MEDIUM,synthetic
Bangalore,full_day,7.9,178,48,4.8,1128.4451123533488,0.032572252917448724,0.0054981374853791416,0.0,0.0,0.0,LOW,synthetic
Kolkata,evening,7.0,198,17,4.4,1707.166307621535,0.0,0.017975727804110976,0.16005575342636802,0.0,17.767596556716704,LOW,synthetic
Delhi,afternoon,9.0,170,48,5.0,1295.2996911170976,0.11025887354063502,0.0,0.0,0.0,0.6194223539544382,LOW,synthetic
Ahmedabad,afternoon,9.4,179,35,4.6,1319.3213276253657,0.1286792141646113,0.0,0.6107273918614434,2.0,34.529832872140005,HIGH,synthetic
Ahmedabad,morning,8.0,170,30,4.7,1752.2363982048605,0.0,0.03926473255622095,0.8214013124982211,2.0,0.0,LOW,synthetic
Pune,full_day,8.9,174,39,4.8,1284.7560099042907,0.91,0.4017131690531993,0.7789284748404063,2.0,23.623655058108813,MEDIUM,synthetic
Mumbai,full_day,6.0,173,8,4.7,1387.0058026217312,0.91,0.94,0.7111233422645746,2.0,31.211733152742717,HIGH,synthetic
Pune,full_day,6.3,194,48,4.5,1177.4268173838707,0.09040245412433799,0.0,0.0,0.0,3.701181401782798,LOW,synthetic
Mumbai,full_day,7.0,170,20,4.4,1469.3245658877036,0.616468559011316,0.021832832761686908,0.0,0.0,0.7831234129488783,LOW,synthetic
Chennai,afternoon,6.7,201,10,4.9,1317.8915389783965,0.91,0.7854762743002344,0.0017377561176727951,1.0,15.1556730889262,LOW,synthetic
Hyderabad,afternoon,6.5,180,8,4.8,1797.223710978339,0.6719313532202255,0.875678144884305,0.41644102793630444,1.0,11.60756405483226,LOW,synthetic
Kolkata,evening,7.6,170,48,5.0,1469.7397673574828,0.0,0.0,0.5958197238891356,0.0,1.2321699757602267,LOW,synthetic
Delhi,evening,9.0,174,28,4.8,1103.273814265826,0.06071325322460874,0.0,0.0,0.0,0.0,LOW,synthetic
Mumbai,morning,6.1,176,19,4.7,1508.0362685387763,0.4714036081000442,0.0,0.08928392409066475,4.0,28.75971327534385,MEDIUM,synthetic
Hyderabad,full_day,7.4,170,48,4.9,1286.3811556277199,0.6074128682867307,0.94,0.24783480952879766,2.0,36.8,HIGH,synthetic
Chennai,afternoon,7.7,173,38,4.5,1402.033311149964,0.74166801719116,0.94,0.02463532677843072,2.0,21.575354106680017,MEDIUM,synthetic
Ahmedabad,afternoon,8.0,182,27,4.5,1788.2730028556923,0.0,0.0,0.0,0.0,3.244438894012703,LOW,synthetic
Bangalore,full_day,7.5,198,48,5.0,1169.348700289167,0.0,0.06003870572685317,0.0,0.0,0.0,LOW,synthetic
Mumbai,afternoon,8.9,170,48,4.6,1214.0824152870055,0.07206980444034607,0.07878727343854422,0.08095526740955278,0.0,0.0,LOW,synthetic
Mumbai,evening,7.4,181,8,4.4,1817.9106261868296,0.4125033785806308,0.5762871969830644,0.17314231785900058,1.0,26.366799996683135,MEDIUM,synthetic
Chennai,afternoon,7.0,174,47,4.8,1529.8168326805605,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Pune,morning,6.5,182,26,4.5,1813.7579809406163,0.827991087441981,0.94,0.4772415374039848,6.0,29.283570184186086,MEDIUM,synthetic
Bangalore,evening,8.0,188,42,4.9,1235.382839442948,0.02367735607810615,0.03010375788759882,0.0025796034252208774,0.0,0.0,LOW,synthetic
Hyderabad,morning,8.0,173,48,4.9,1678.194294133932,0.0,0.048125003180038955,0.5005799545353479,3.0,3.785550558876005,LOW,synthetic
Ahmedabad,evening,9.5,174,10,4.7,1440.7637505406126,0.7274529482895287,0.7317733986226181,0.11754465374454648,1.0,17.975135314305508,LOW,synthetic
Ahmedabad,morning,6.7,173,21,4.6,1276.7777858999962,0.7695666941226246,0.33624435066098346,0.7057959289191635,6.0,22.24496112917043,MEDIUM,synthetic
Bangalore,evening,7.9,176,46,5.0,1153.1133396051741,0.0,0.12654901031807542,0.012041748501740612,0.0,0.0,LOW,synthetic
Pune,evening,6.0,186,8,4.6,1130.8400759255328,0.7093644233462607,0.94,0.49818665194887457,2.0,21.013980277855474,MEDIUM,synthetic
Bangalore,afternoon,8.8,205,8,4.6,1110.495479836045,0.5667226241107955,0.41936363956409817,0.6578201768505062,5.0,36.8,HIGH,synthetic
Pune,full_day,7.8,177,41,4.4,1820.9733904872419,0.0,0.002082224429166526,0.0,0.0,2.4900996420352324,LOW,synthetic
Chennai,morning,6.9,202,25,4.8,1106.0630379354193,0.47818966500619275,0.7566902068413821,0.4761164326330142,5.0,21.393747225469657,MEDIUM,synthetic
Kolkata,evening,7.1,197,8,4.5,1203.1903512306812,0.91,0.94,0.691846434653247,3.0,31.289720906342097,HIGH,synthetic
Delhi,full_day,8.6,170,20,4.6,1540.5288446416332,0.0,0.0,0.08706284923864323,0.0,3.1328424523010736,LOW,synthetic
Ahmedabad,afternoon,7.8,198,24,5.0,1886.0,0.91,0.35184390126177423,0.7574131847211418,6.0,31.703494807768443,HIGH,synthetic
Pune,morning,7.9,200,42,4.6,1117.7056968121665,0.8598608945532173,0.5510831235298683,0.6179171383497457,1.0,30.560711093231447,HIGH,synthetic
Mumbai,afternoon,7.4,170,48,4.4,1190.4806653699068,0.0,0.0,0.3677503516803939,0.0,17.586204583961322,LOW,synthetic
Hyderabad,afternoon,8.5,172,42,4.5,1120.5636237405151,0.6920527307288264,0.8246281388927948,0.2740652015815752,0.0,9.339691165740565,LOW,synthetic
Chennai,full_day,8.5,193,36,5.0,1199.1670279300076,0.0731889489406017,0.0,0.0,0.0,3.288027536103031,LOW,synthetic
Hyderabad,full_day,6.0,170,21,4.6,1886.0,0.014375007305895894,0.03645262790056032,0.0,0.0,0.0,LOW,synthetic
Pune,morning,7.5,175,16,5.0,1500.519283982725,0.7855470218151882,0.03488072470274281,0.94,5.0,36.8,HIGH,synthetic
Pune,full_day,9.5,171,33,4.6,1361.467579855221,0.1276771160049464,0.10592777878879328,0.10066177936290792,4.0,4.886325281088273,LOW,synthetic
Pune,full_day,7.2,175,46,4.4,1845.0315108202924,0.06216478587691131,0.05842865752939061,0.09272051593507111,0.0,0.783656589281394,LOW,synthetic
Mumbai,morning,6.0,183,36,4.9,1886.0,0.8958819596676011,0.3008393327042999,0.2808980026650649,2.0,34.00697599576449,HIGH,synthetic
Kolkata,evening,8.3,185,46,5.0,1399.396123040406,0.0,0.006736593874819112,0.0,0.0,0.0,LOW,synthetic
